magnitude,stimLevel,numStims,betaLabels,sid,channel,subjectNum,phaseClass,setToDeliverPhase
405.313171421502,2.5,Test 1,0,d5cd55,44,1,90,180
116.382080921732,2.5,Test 1,0,d5cd55,44,1,90,180
322.005895026825,2.5,Test 1,0,d5cd55,44,1,90,180
389.266635099179,2.5,Test 1,0,d5cd55,44,1,90,180
357.808818317886,2.5,Test 1,0,d5cd55,44,1,90,180
77.3683967132389,2.5,Test 1,0,d5cd55,44,1,90,180
344.05496895986,2.5,Test 1,0,d5cd55,44,1,90,180
391.351957498276,2.5,Test 1,0,d5cd55,44,1,90,180
225.94727520176,2.5,Test 1,0,d5cd55,44,1,90,180
236.865393673104,2.5,Test 1,0,d5cd55,44,1,90,180
472.053093032051,2.5,Test 1,0,d5cd55,44,1,90,180
173.415943925437,2.5,Test 1,0,d5cd55,44,1,90,180
291.276486487016,2.5,Test 1,0,d5cd55,44,1,90,180
119.032321236734,2.5,Test 1,0,d5cd55,44,1,90,180
74.7873941311134,2.5,Test 1,0,d5cd55,44,1,90,180
137.791721853331,2.5,Test 1,0,d5cd55,44,1,90,180
168.056139521759,2.5,Test 1,0,d5cd55,44,1,90,180
236.039739255124,2.5,Test 1,0,d5cd55,44,1,90,180
160.565946550574,2.5,Test 1,0,d5cd55,44,1,90,180
219.282395310647,2.5,Test 1,0,d5cd55,44,1,90,180
90.1752960642754,2.5,Test 1,0,d5cd55,44,1,90,180
337.264214965163,2.5,Test 1,0,d5cd55,44,1,90,180
456.857896228253,2.5,Test 1,0,d5cd55,44,1,90,180
291.419036062589,2.5,Test 1,0,d5cd55,44,1,90,180
211.730406723253,2.5,Test 1,0,d5cd55,44,1,90,180
200.136255988868,2.5,Test 1,0,d5cd55,44,1,90,180
317.555858200252,2.5,Test 1,0,d5cd55,44,1,90,180
240.796517177587,2.5,Test 1,0,d5cd55,44,1,90,180
293.339847386129,2.5,Test 1,0,d5cd55,44,1,90,180
246.875854718251,2.5,Test 1,0,d5cd55,44,1,90,180
274.525532791875,2.5,Test 1,0,d5cd55,44,1,90,180
340.457982150726,2.5,Test 1,0,d5cd55,44,1,90,180
75.126951439389,2.5,Test 1,0,d5cd55,44,1,90,180
267.911225288011,2.5,Test 1,0,d5cd55,44,1,90,180
317.224300932543,2.5,Test 1,0,d5cd55,44,1,90,180
222.934345392392,2.5,Test 1,0,d5cd55,44,1,90,180
251.000524801974,2.5,Test 1,0,d5cd55,44,1,90,180
317.495545961633,2.5,Test 1,0,d5cd55,44,1,90,180
294.107190483138,2.5,Test 1,0,d5cd55,44,1,90,180
154.603051997249,2.5,Test 1,0,d5cd55,44,1,90,180
288.270790176228,2.5,Test 1,0,d5cd55,44,1,90,180
215.118861257776,2.5,Test 1,0,d5cd55,44,1,90,180
153.651663291394,2.5,Test 1,0,d5cd55,44,1,90,180
331.660042953899,2.5,Test 1,0,d5cd55,44,1,90,180
166.660489840971,2.5,Test 1,0,d5cd55,44,1,90,180
242.883879301129,2.5,Test 1,0,d5cd55,44,1,90,180
136.867322079596,2.5,Test 1,0,d5cd55,44,1,90,180
221.910127707085,2.5,Test 1,0,d5cd55,44,1,90,180
199.78729635292,2.5,Test 1,0,d5cd55,44,1,90,180
118.261677982036,2.5,Test 1,0,d5cd55,44,1,90,180
287.723421838148,2.5,Test 1,0,d5cd55,44,1,90,180
160.75266474804,2.5,Test 1,0,d5cd55,44,1,90,180
247.554773462244,2.5,Test 1,0,d5cd55,44,1,90,180
162.033441414498,2.5,Test 1,0,d5cd55,44,1,90,180
152.788373432205,2.5,Test 1,0,d5cd55,44,1,90,180
286.902430811443,2.5,Test 1,0,d5cd55,44,1,90,180
171.255614139363,2.5,Test 1,0,d5cd55,44,1,90,180
151.75901575067,2.5,Test 1,0,d5cd55,44,1,90,180
151.394772944944,2.5,Test 1,0,d5cd55,44,1,90,180
322.865405333281,2.5,Test 1,0,d5cd55,44,1,90,180
111.747452532642,2.5,Test 1,0,d5cd55,44,1,90,180
217.745035676915,2.5,Test 1,0,d5cd55,44,1,90,180
173.590085592643,2.5,Test 1,0,d5cd55,44,1,90,180
173.495032004313,2.5,Test 1,0,d5cd55,44,1,90,180
150.701476008236,2.5,Test 1,0,d5cd55,44,1,90,180
291.134495865448,2.5,Test 1,0,d5cd55,44,1,90,180
171.700686060367,2.5,Test 1,0,d5cd55,44,1,90,180
308.719756400539,2.5,Test 1,0,d5cd55,44,1,90,180
246.807668583759,2.5,Test 1,0,d5cd55,44,1,90,180
102.10276357388,2.5,Test 1,0,d5cd55,44,1,90,180
112.318526753989,2.5,Test 1,0,d5cd55,44,1,90,180
205.47996927572,2.5,Test 1,0,d5cd55,44,1,90,180
156.286270040445,2.5,Test 1,0,d5cd55,44,1,90,180
204.376017227022,2.5,Test 1,0,d5cd55,44,1,90,180
110.431363907936,2.5,Test 1,0,d5cd55,44,1,90,180
181.438171098828,2.5,Test 1,0,d5cd55,44,1,90,180
105.978953978791,2.5,Test 1,0,d5cd55,44,1,90,180
187.199001178487,2.5,Test 1,0,d5cd55,44,1,90,180
285.347660635169,2.5,Test 1,0,d5cd55,44,1,90,180
271.715116395487,2.5,Test 1,0,d5cd55,44,1,90,180
318.823315840587,2.5,Test 1,0,d5cd55,44,1,90,180
357.273482376132,2.5,Test 1,0,d5cd55,44,1,90,180
154.006766704696,2.5,Test 1,0,d5cd55,44,1,90,180
315.443566349221,2.5,Test 1,0,d5cd55,44,1,90,180
210.345796683807,2.5,Test 1,0,d5cd55,44,1,90,180
186.276953250319,2.5,Test 1,0,d5cd55,44,1,90,180
212.576531050053,2.5,Test 1,0,d5cd55,44,1,90,180
298.561570109839,2.5,Test 1,0,d5cd55,44,1,90,180
160.857688280441,2.5,Test 1,0,d5cd55,44,1,90,180
218.774421848897,2.5,Test 1,0,d5cd55,44,1,90,180
202.215089902401,2.5,Test 1,0,d5cd55,44,1,90,180
104.56941186584,2.5,Test 1,0,d5cd55,44,1,90,180
268.971665970983,2.5,Test 1,0,d5cd55,44,1,90,180
223.595192230319,2.5,Test 1,0,d5cd55,44,1,90,180
82.9103026745601,2.5,Test 1,0,d5cd55,44,1,90,180
244.234100665583,2.5,Test 1,0,d5cd55,44,1,90,180
360.089113606862,2.5,Test 1,0,d5cd55,44,1,90,180
430.054068435375,2.5,Test 1,0,d5cd55,44,1,90,180
62.4036886574837,2.5,Test 1,0,d5cd55,44,1,90,180
175.607211540025,2.5,Test 1,0,d5cd55,44,1,90,180
227.97880232645,2.5,Test 1,0,d5cd55,44,1,90,180
249.829049581349,2.5,Test 1,0,d5cd55,44,1,90,180
178.08229694699,2.5,Test 1,0,d5cd55,44,1,90,180
250.911080401334,2.5,Test 1,0,d5cd55,44,1,90,180
161.174695589083,2.5,Test 1,0,d5cd55,44,1,90,180
101.782802287668,2.5,Test 1,0,d5cd55,44,1,90,180
173.308340199712,2.5,Test 1,0,d5cd55,44,1,90,180
237.246805779866,2.5,Test 1,0,d5cd55,44,1,90,180
211.259682805898,2.5,Test 1,0,d5cd55,44,1,90,180
162.702765868576,2.5,Test 1,0,d5cd55,44,1,90,180
180.729939355958,2.5,Test 1,0,d5cd55,44,1,90,180
229.726146490943,2.5,Test 1,0,d5cd55,44,1,90,180
110.900198236845,2.5,Test 1,0,d5cd55,44,1,90,180
84.1007630968353,2.5,Test 1,0,d5cd55,44,1,90,180
120.346518685083,2.5,Test 1,0,d5cd55,44,1,90,180
255.71985851315,2.5,Test 1,0,d5cd55,44,1,90,180
169.317525136801,2.5,Test 1,0,d5cd55,44,1,90,180
396.6172893394,2.5,Test 1,0,d5cd55,44,1,90,180
483.464827593878,2.5,Test 1,0,d5cd55,44,1,90,180
284.359699158612,2.5,Test 1,0,d5cd55,44,1,90,180
216.541931662291,2.5,Test 1,0,d5cd55,44,1,90,180
390.008989788586,2.5,Test 1,0,d5cd55,44,1,90,180
145.568706235655,2.5,Test 1,0,d5cd55,44,1,90,180
75.7317952066087,2.5,Test 1,0,d5cd55,44,1,90,180
181.351402781369,2.5,Test 1,0,d5cd55,44,1,90,180
165.625747086455,2.5,Test 1,0,d5cd55,44,1,90,180
180.476332306933,2.5,Test 1,0,d5cd55,44,1,90,180
374.200405885475,2.5,Test 1,0,d5cd55,44,1,90,180
342.06374593658,2.5,Test 1,0,d5cd55,44,1,90,180
444.152469015223,2.5,Test 1,0,d5cd55,44,1,90,180
230.466106453495,2.5,Test 1,0,d5cd55,44,1,90,180
131.51471041754,2.5,Test 1,0,d5cd55,44,1,90,180
160.940815930384,2.5,Test 1,0,d5cd55,44,1,90,180
259.788805113417,2.5,Test 1,0,d5cd55,44,1,90,180
395.013893025013,2.5,Test 1,0,d5cd55,44,1,90,180
99.8077078912088,2.5,Test 1,0,d5cd55,44,1,90,180
226.046057982273,2.5,Test 1,0,d5cd55,44,1,90,180
297.711152741091,2.5,Test 1,0,d5cd55,44,1,90,180
356.353118590504,2.5,Test 1,0,d5cd55,44,1,90,180
296.437717011388,2.5,Test 1,0,d5cd55,44,1,90,180
218.871401261804,2.5,Test 1,0,d5cd55,44,1,90,180
342.872280964886,2.5,Test 1,0,d5cd55,44,1,90,180
402.603071230636,2.5,Test 1,0,d5cd55,44,1,90,180
115.373650560633,2.5,Test 1,0,d5cd55,44,1,90,180
143.560777331911,2.5,Test 1,0,d5cd55,44,1,90,180
325.353732290818,2.5,Test 1,0,d5cd55,44,1,90,180
319.619480175741,2.5,Test 1,0,d5cd55,44,1,90,180
176.610422434257,2.5,Test 1,0,d5cd55,44,1,90,180
202.358923419382,2.5,Test 1,0,d5cd55,44,1,90,180
224.429487270271,2.5,Test 1,0,d5cd55,44,1,90,180
93.0955067439327,2.5,Test 1,0,d5cd55,44,1,90,180
217.067721778535,2.5,Test 1,0,d5cd55,44,1,90,180
82.3231559235373,2.5,Test 1,0,d5cd55,44,1,90,180
282.534262298212,2.5,Test 1,0,d5cd55,44,1,90,180
188.280835807065,2.5,Test 1,0,d5cd55,44,1,90,180
409.228527420287,2.5,Test 1,0,d5cd55,44,1,90,180
118.041160737968,2.5,Test 1,0,d5cd55,44,1,90,180
212.04075551915,2.5,Test 1,0,d5cd55,44,1,90,180
373.795169550307,2.5,Test 1,0,d5cd55,44,1,90,180
207.073243536223,2.5,Test 1,0,d5cd55,44,1,90,180
327.310097352647,2.5,Test 1,0,d5cd55,44,1,90,180
166.685952646232,2.5,Test 1,0,d5cd55,44,1,90,180
530.557189077561,2.5,Test 1,0,d5cd55,44,1,90,180
177.841506637527,2.5,Test 1,0,d5cd55,44,1,90,180
297.043802313857,2.5,Test 1,0,d5cd55,44,1,90,180
263.040145765358,2.5,Test 1,0,d5cd55,44,1,90,180
222.102261768674,2.5,Test 1,0,d5cd55,44,1,90,180
329.977672577708,2.5,Test 1,0,d5cd55,44,1,90,180
186.198952316505,2.5,Test 1,0,d5cd55,44,1,90,180
150.211689184796,2.5,Test 1,0,d5cd55,44,1,90,180
177.951487157259,2.5,Test 1,0,d5cd55,44,1,90,180
234.041296882996,2.5,Test 1,0,d5cd55,44,1,90,180
329.29507104654,2.5,Test 1,0,d5cd55,44,1,90,180
209.247568304756,2.5,Test 1,0,d5cd55,44,1,90,180
265.557905746879,2.5,Test 1,0,d5cd55,44,1,90,180
252.725690328513,2.5,Test 1,0,d5cd55,44,1,90,180
169.282817134524,2.5,Test 1,0,d5cd55,44,1,90,180
376.616346363008,2.5,Test 1,0,d5cd55,44,1,90,180
334.867906464535,2.5,Test 1,0,d5cd55,44,1,90,180
280.370512991508,2.5,Test 1,0,d5cd55,44,1,90,180
217.004749554642,2.5,Test 1,0,d5cd55,44,1,90,180
147.037765123532,2.5,Test 1,0,d5cd55,44,1,90,180
236.508931856612,2.5,Test 1,0,d5cd55,44,1,90,180
240.146750064409,2.5,Test 1,0,d5cd55,44,1,90,180
195.327076686074,2.5,Test 1,0,d5cd55,44,1,90,180
189.687245497488,2.5,Test 1,0,d5cd55,44,1,90,180
148.931996246231,2.5,Test 1,0,d5cd55,44,1,90,180
127.040444151074,2.5,Test 1,0,d5cd55,44,1,90,180
324.606374578502,2.5,Test 1,0,d5cd55,44,1,90,180
177.773110422722,2.5,Test 1,0,d5cd55,44,1,90,180
103.455360955755,2.5,Test 1,0,d5cd55,44,1,90,180
125.305934389,2.5,Test 1,0,d5cd55,44,1,90,180
226.187815411134,2.5,Test 1,0,d5cd55,44,1,90,180
188.844895219683,2.5,Test 1,0,d5cd55,44,1,90,180
248.502447080792,2.5,Test 1,0,d5cd55,44,1,90,180
271.971560824121,2.5,Test 1,0,d5cd55,44,1,90,180
110.017626482713,2.5,Test 1,0,d5cd55,44,1,90,180
255.726501720164,2.5,Test 1,0,d5cd55,44,1,90,180
196.485268412364,2.5,Test 1,0,d5cd55,44,1,90,180
167.004233710837,2.5,Test 1,0,d5cd55,44,1,90,180
268.352735611156,2.5,Test 1,0,d5cd55,44,1,90,180
192.487965679776,2.5,Test 1,0,d5cd55,44,1,90,180
311.499239148242,2.5,Test 1,0,d5cd55,44,1,90,180
360.72700274571,2.5,Test 1,0,d5cd55,44,1,90,180
217.198528424437,2.5,Test 1,0,d5cd55,44,1,90,180
454.218510346401,2.5,Test 1,0,d5cd55,44,1,90,180
258.89360334648,2.5,Test 1,0,d5cd55,44,1,90,180
359.944080487847,2.5,Test 1,0,d5cd55,44,1,90,180
294.503099035129,2.5,Test 1,0,d5cd55,44,1,90,180
152.415187655109,2.5,Test 1,0,d5cd55,44,1,90,180
154.560700584297,2.5,Test 1,0,d5cd55,44,1,90,180
299.494564252917,2.5,Test 1,0,d5cd55,44,1,90,180
362.223802950137,2.5,Test 1,0,d5cd55,44,1,90,180
316.150310981603,2.5,Test 1,0,d5cd55,44,1,90,180
80.0687250778723,2.5,Test 1,0,d5cd55,44,1,90,180
269.286641275433,2.5,Test 1,0,d5cd55,44,1,90,180
307.040865910231,2.5,Test 1,0,d5cd55,44,1,90,180
257.406521286615,2.5,Test 1,0,d5cd55,44,1,90,180
96.6922485926513,2.5,Test 1,0,d5cd55,44,1,90,180
396.51543603795,2.5,Test 1,0,d5cd55,44,1,90,180
328.316586723937,2.5,Test 1,0,d5cd55,44,1,90,180
272.817565707591,2.5,Test 1,0,d5cd55,44,1,90,180
379.344677010796,2.5,Test 1,0,d5cd55,44,1,90,180
322.932611591937,2.5,Test 1,0,d5cd55,44,1,90,180
386.917702245371,2.5,Test 1,0,d5cd55,44,1,90,180
292.268291180128,2.5,Test 1,0,d5cd55,44,1,90,180
193.460600830653,2.5,Test 1,0,d5cd55,44,1,90,180
169.039000230877,2.5,Test 1,0,d5cd55,44,1,90,180
160.805615622293,2.5,Test 1,0,d5cd55,44,1,90,180
130.09056349772,2.5,Test 1,0,d5cd55,44,1,90,180
495.496162876065,2.5,Test 1,0,d5cd55,44,1,90,180
204.141192570736,2.5,Test 1,0,d5cd55,44,1,90,180
160.379046416722,2.5,Test 1,0,d5cd55,44,1,90,180
149.632874879708,2.5,Test 1,0,d5cd55,44,1,90,180
287.873537450363,2.5,Test 1,0,d5cd55,44,1,90,180
422.139568307531,2.5,Test 1,0,d5cd55,44,1,90,180
286.416235403807,2.5,Test 1,0,d5cd55,44,1,90,180
361.658419650276,2.5,Test 1,0,d5cd55,44,1,90,180
148.207851767894,2.5,Test 1,0,d5cd55,44,1,90,180
413.418220707975,2.5,Test 1,0,d5cd55,44,1,90,180
131.32214254875,2.5,Test 1,0,d5cd55,44,1,90,180
399.566451019692,2.5,Test 1,0,d5cd55,44,1,90,180
441.250979569325,2.5,Test 1,0,d5cd55,44,1,90,180
240.168054455047,2.5,Test 1,0,d5cd55,44,1,90,180
197.057515537719,2.5,Test 1,0,d5cd55,44,1,90,180
363.183197165878,2.5,Test 1,0,d5cd55,44,1,90,180
76.0364377652749,2.5,Test 1,0,d5cd55,44,1,90,180
246.62664382083,2.5,Test 1,0,d5cd55,44,1,90,180
256.768952260546,2.5,Test 1,0,d5cd55,44,1,90,180
288.776942066707,2.5,Test 1,0,d5cd55,44,1,90,180
125.827887066053,2.5,Test 1,0,d5cd55,44,1,90,180
354.606544215292,2.5,Test 1,0,d5cd55,44,1,90,180
219.181749406282,2.5,Test 1,0,d5cd55,44,1,90,180
460.442502671206,2.5,Test 1,0,d5cd55,44,1,90,180
240.649524990106,2.5,Test 1,0,d5cd55,44,1,90,180
214.433950123417,2.5,Test 1,0,d5cd55,44,1,90,180
471.739634322347,2.5,Test 1,0,d5cd55,44,1,90,180
169.589641736386,2.5,Test 1,0,d5cd55,44,1,90,180
646.904636912134,2.5,Test 1,0,d5cd55,44,1,90,180
390.84863772041,2.5,Test 1,0,d5cd55,44,1,90,180
223.709734332534,2.5,Test 1,0,d5cd55,44,1,90,180
120.694677074094,2.5,Test 1,0,d5cd55,44,1,90,180
204.081500943089,2.5,Test 1,0,d5cd55,44,1,90,180
186.766110664964,2.5,Test 1,0,d5cd55,44,1,90,180
343.656922331216,2.5,Test 1,0,d5cd55,44,1,90,180
101.420818035695,2.5,Test 1,0,d5cd55,44,1,90,180
253.295009877566,2.5,Test 1,0,d5cd55,44,1,90,180
353.207182662465,2.5,Test 1,0,d5cd55,44,1,90,180
273.465596099604,2.5,Test 1,0,d5cd55,44,1,90,180
191.068760608482,2.5,Test 1,0,d5cd55,44,1,90,180
332.772905843632,2.5,Test 1,0,d5cd55,44,1,90,180
148.281346891802,2.5,Test 1,0,d5cd55,44,1,90,180
198.777310577566,2.5,Test 1,0,d5cd55,44,1,90,180
134.395544070878,2.5,Test 1,0,d5cd55,44,1,90,180
420.946330226641,2.5,Test 1,0,d5cd55,44,1,90,180
269.569795395328,2.5,Test 1,0,d5cd55,44,1,90,180
112.243911798487,2.5,Test 1,0,d5cd55,44,1,90,180
138.292244946514,2.5,Test 1,0,d5cd55,44,1,90,180
258.903806945859,2.5,Test 1,0,d5cd55,44,1,90,180
226.922804284375,2.5,Test 1,0,d5cd55,44,1,90,180
398.319446795289,2.5,Test 1,0,d5cd55,44,1,90,180
268.468660450353,2.5,Test 1,0,d5cd55,44,1,90,180
171.514516159193,2.5,Test 1,0,d5cd55,44,1,90,180
226.46309455665,2.5,Test 1,0,d5cd55,44,1,90,180
317.45091868061,2.5,Test 1,0,d5cd55,44,1,90,180
384.858267514251,2.5,Test 1,0,d5cd55,44,1,90,180
246.097949685237,2.5,Test 1,0,d5cd55,44,1,90,180
274.190565887304,2.5,Test 1,0,d5cd55,44,1,90,180
367.975123057132,2.5,Test 1,0,d5cd55,44,1,90,180
363.59871823911,2.5,Test 1,0,d5cd55,44,1,90,180
286.886189525071,2.5,Test 1,0,d5cd55,44,1,90,180
177.412693763793,2.5,Test 1,0,d5cd55,44,1,90,180
211.167548850412,2.5,Test 1,0,d5cd55,44,1,90,180
110.048440439723,2.5,Test 1,0,d5cd55,44,1,90,180
246.106881258555,2.5,Test 1,0,d5cd55,44,1,90,180
162.101399424335,2.5,Test 1,0,d5cd55,44,1,90,180
420.626368766151,2.5,Test 1,0,d5cd55,44,1,90,180
137.957250190776,2.5,Test 1,0,d5cd55,44,1,90,180
502.734001890218,2.5,Test 1,0,d5cd55,44,1,90,180
333.839057971122,2.5,Test 1,0,d5cd55,44,1,90,180
161.564314216518,2.5,Test 1,0,d5cd55,44,1,90,180
318.88828177914,2.5,Test 1,0,d5cd55,44,1,90,180
283.431572068738,2.5,Test 1,0,d5cd55,44,1,90,180
81.6422542027793,2.5,Test 1,0,d5cd55,44,1,90,180
217.003937660139,2.5,Test 1,0,d5cd55,44,1,90,180
139.427117818199,2.5,Test 1,0,d5cd55,44,1,90,180
291.543227633645,2.5,Test 1,0,d5cd55,44,1,90,180
134.184277191532,2.5,Test 1,0,d5cd55,44,1,90,180
75.6754644901983,2.5,Test 1,0,d5cd55,44,1,90,180
207.584461526791,2.5,Test 1,0,d5cd55,44,1,90,180
